APPLICATION_NUMBER,TARGET,NAME_CONTRACT_TYPE
123669620,0,Cash
123623289,0,Cash
123473583,0,Cash
123550864,0,Cash
123457113,0,Cash
123625837,0,Cash
123572897,0,Cash
123467482,0,Cash
123466149,0,Cash
123473265,0,Cash
123437266,0,Cash
123613673,0,Cash
123601514,0,Cash
123465105,0,Cash
123684063,0,Cash
123687465,0,Cash
123640831,1,Cash
123547372,0,Cash
123628487,0,Cash
123530762,1,Cash
123598214,1,Cash
123493393,0,Cash
123479472,0,Cash
123524125,0,Cash
123438504,0,Cash
123461896,0,Cash
123661365,0,Cash
123423394,0,Cash
123717857,0,Cash
123524678,0,Cash
123616229,1,Cash
123580665,0,Cash
123460508,0,Credit Card
123730780,0,Cash
123637907,0,Cash
123495191,0,Cash
123450192,0,Cash
123457656,0,Cash
123482121,0,Cash
123594023,0,Cash
123666368,0,Cash
123483806,0,Cash
123588746,0,Cash
123692286,0,Cash
123499446,0,Cash
123457901,0,Cash
123659883,0,Cash
123724034,0,Cash
123475131,0,Cash
123475486,0,Cash
123507817,0,Cash
123607642,0,Cash
123514221,0,Cash
123689003,0,Credit Card
123440078,0,Credit Card
123450875,0,Cash
123549324,0,Cash
123569642,0,Cash
123638949,0,Cash
123607977,0,Cash
123603811,0,Cash
123710897,0,Cash
123579978,0,Cash
123585372,0,Cash
123446544,0,Cash
123476077,0,Cash
123459926,0,Cash
123555317,0,Cash
123452734,0,Cash
123519827,0,Cash
123600442,1,Cash
123528465,0,Cash
123643098,0,Cash
123581672,0,Cash
123446756,0,Cash
123523124,0,Cash
123521549,0,Cash
123610802,0,Cash
123587692,0,Cash
123482741,0,Cash
123727909,0,Cash
123671617,0,Credit Card
123711386,1,Cash
123695028,1,Cash
123694555,0,Cash
123447735,1,Cash
123483065,0,Cash
123719293,0,Cash
123466820,0,Cash
123705505,0,Cash
123596559,0,Cash
123507803,0,Cash
123570348,0,Cash
123438423,0,Cash
123507842,0,Cash
123496409,0,Cash
123560311,0,Cash
123584630,1,Cash
123630672,1,Cash
123664884,0,Cash
123702748,0,Cash
123557345,0,Cash
123551724,0,Cash
123515618,0,Cash
123430979,1,Cash
123466993,0,Cash
123573333,0,Credit Card
123555630,0,Cash
123453144,0,Cash
123542281,1,Cash
123497097,0,Cash
123643630,0,Cash
123547344,0,Cash
123533658,0,Cash
123425593,0,Cash
123686040,0,Cash
123530316,0,Cash
123439694,1,Cash
123678760,0,Cash
123511232,0,Cash
123506996,0,Credit Card
123594770,0,Cash
123424163,0,Cash
123677438,0,Cash
123426448,0,Cash
123557578,0,Cash
123634608,0,Cash
123701797,0,Cash
123557369,0,Cash
123700051,0,Cash
123512282,0,Cash
123587205,0,Cash
123598058,0,Cash
123496108,0,Cash
123603220,0,Cash
123543300,0,Cash
123608402,0,Cash
123436525,0,Cash
123719284,0,Cash
123477572,0,Cash
123724583,0,Cash
123601748,0,Cash
123648530,0,Credit Card
123712663,0,Cash
123496606,0,Cash
123669676,0,Cash
123656301,0,Credit Card
123660363,1,Cash
123728830,0,Cash
123685054,0,Cash
123593446,0,Cash
123549608,0,Cash
123726586,0,Credit Card
123512783,0,Cash
123665492,0,Cash
123633769,0,Cash
123496644,0,Cash
123428723,0,Cash
123514577,0,Credit Card
123681489,0,Cash
123717173,0,Cash
123686592,0,Cash
123718381,0,Cash
123693799,0,Cash
123711806,0,Credit Card
123719296,0,Credit Card
123424251,0,Cash
123657264,0,Cash
123606669,1,Cash
123504776,1,Cash
123560942,0,Cash
123437065,1,Cash
123452162,0,Cash
123678065,0,Cash
123609150,0,Cash
123565372,0,Cash
123432088,0,Cash
123638770,0,Cash
123645926,0,Credit Card
123526162,0,Cash
123483082,0,Cash
123593281,0,Cash
123543859,0,Cash
123665728,0,Cash
123439340,0,Cash
123608646,0,Cash
123501505,0,Cash
123599676,0,Credit Card
123516102,0,Cash
123525605,0,Cash
123511560,0,Cash
123496706,0,Credit Card
123531573,1,Cash
123531180,0,Cash
123469670,0,Cash
123576311,0,Cash
123633728,0,Cash
123516160,0,Cash
123624256,0,Cash
123658739,0,Cash
123512882,0,Cash
123694941,1,Cash
123652877,0,Cash
123698090,0,Cash
123716953,0,Credit Card
123460674,0,Cash
123672987,0,Cash
123480506,0,Credit Card
123609682,0,Credit Card
123431848,0,Cash
123525679,0,Cash
123499379,0,Cash
123623063,0,Cash
123448035,0,Cash
123686518,0,Cash
123619210,0,Cash
123442399,0,Cash
123630376,0,Cash
123432490,0,Cash
123592029,0,Cash
123553049,0,Cash
123453545,0,Cash
123452148,0,Cash
123709495,0,Cash
123664299,0,Cash
123586854,0,Cash
123703121,1,Cash
123537932,0,Cash
123471813,0,Cash
123555405,0,Cash
123630116,0,Cash
123686182,0,Cash
123621716,0,Cash
123571162,0,Cash
123445912,0,Credit Card
123691479,1,Cash
123549055,0,Cash
123477143,0,Cash
123713289,0,Cash
123524825,1,Cash
123638987,0,Cash
123597702,0,Cash
123532644,0,Cash
123608890,0,Cash
123689759,0,Cash
123713780,0,Cash
123730438,1,Cash
123490407,0,Cash
123499113,0,Cash
123648873,1,Cash
123662479,0,Cash
123575901,0,Cash
123494507,0,Cash
123642339,0,Cash
123702803,0,Cash
123637425,0,Cash
123703026,0,Cash
123528955,0,Cash
123725729,0,Credit Card
123692118,0,Cash
123530841,0,Cash
123584874,0,Cash
123697829,0,Cash
123642287,0,Cash
123549583,0,Cash
123575804,0,Cash
123698579,0,Cash
123438766,0,Cash
123428362,0,Cash
123514341,0,Cash
123681984,0,Cash
123662876,0,Cash
123610597,0,Credit Card
123658627,0,Cash
123515123,0,Cash
123669707,0,Cash
123605602,0,Cash
123609027,0,Cash
123673757,0,Cash
123580616,0,Cash
123671192,0,Credit Card
123441233,0,Cash
123483055,0,Cash
123654849,0,Cash
123639318,0,Cash
123514410,1,Cash
123730482,0,Cash
123513128,0,Cash
123649883,0,Cash
123431072,0,Cash
123431663,0,Cash
123468053,0,Cash
123655167,0,Cash
123719318,0,Cash
123636578,0,Cash
123547477,1,Cash
123581257,0,Cash
123580411,1,Cash
123624019,0,Credit Card
123458387,0,Cash
123539834,0,Cash
123531807,0,Cash
123606718,0,Cash
123536620,0,Cash
123526611,0,Credit Card
123587036,0,Cash
123619598,0,Cash
123678599,0,Cash
123562562,0,Cash
123497462,0,Cash
123728008,0,Cash
123666447,0,Cash
123494081,0,Cash
123606143,1,Cash
123680415,0,Cash
123428825,0,Cash
123625111,0,Cash
123701098,0,Credit Card
123544540,0,Cash
123559774,0,Cash
123669778,0,Cash
123718551,1,Credit Card
123603091,1,Cash
123686961,0,Cash
123502933,0,Cash
123461662,0,Cash
123601663,0,Cash
123695792,0,Cash
123711868,0,Cash
123425968,0,Cash
123499587,1,Cash
123524803,0,Cash
123694831,0,Cash
123670287,0,Cash
123526843,0,Cash
123641407,0,Cash
123535966,0,Cash
123442834,0,Cash
123700001,0,Cash
123571237,0,Cash
123606588,0,Cash
123600441,0,Cash
123500294,0,Cash
123572640,0,Cash
123611128,0,Cash
123556290,0,Cash
123526908,0,Cash
123508737,0,Credit Card
123691563,0,Cash
123587004,0,Cash
123444820,0,Cash
123689701,0,Cash
123556385,0,Cash
123560357,0,Cash
123469233,0,Cash
123648470,0,Cash
123463373,1,Cash
123524559,0,Cash
123613250,0,Cash
123703254,0,Cash
123519051,0,Cash
123620844,1,Cash
123634975,0,Cash
123591988,1,Cash
123636923,0,Cash
123705894,0,Cash
123608187,0,Cash
123708497,0,Cash
123473645,0,Cash
123510172,0,Cash
123624167,0,Credit Card
123522135,0,Cash
123561958,0,Cash
123458818,0,Credit Card
123664800,0,Cash
123595707,0,Cash
123467849,0,Cash
123676367,0,Cash
123528258,0,Cash
123709250,0,Cash
123652929,0,Cash
123623151,0,Cash
123670979,0,Cash
123595845,0,Cash
123644350,0,Cash
123579867,0,Cash
123423380,0,Credit Card
123536423,0,Cash
123730111,0,Cash
123578855,0,Credit Card
123662617,0,Cash
123539932,0,Cash
123694113,0,Cash
123507219,0,Cash
123618545,0,Cash
123454507,0,Cash
123636565,1,Cash
123488439,0,Cash
123722402,0,Cash
123497901,0,Cash
123667483,0,Cash
123528785,0,Cash
123437750,0,Credit Card
123676460,0,Cash
123624187,0,Cash
123529568,0,Credit Card
123576989,0,Cash
123494480,0,Credit Card
123469192,0,Cash
123497751,0,Credit Card
123577482,0,Cash
123442274,0,Cash
123456031,0,Cash
123520690,0,Cash
123706334,0,Cash
123568082,0,Cash
123524092,0,Cash
123595371,0,Cash
123726556,0,Cash
123565330,0,Cash
123542439,0,Cash
123705282,0,Cash
123536956,0,Cash
123598407,0,Cash
123490377,0,Cash
123444830,0,Cash
123595537,0,Cash
123678535,0,Cash
123608633,0,Cash
123557191,0,Cash
123573319,0,Cash
123694217,0,Cash
123716198,0,Cash
123423364,0,Cash
123666669,0,Cash
123714968,0,Cash
123686095,0,Cash
123528196,1,Cash
123497664,0,Credit Card
123565570,0,Cash
123576812,0,Cash
123554564,0,Cash
123529512,0,Cash
123720205,0,Cash
123490899,0,Cash
123544036,0,Cash
123605519,0,Cash
123455483,0,Cash
123466461,0,Cash
123644309,0,Cash
123535894,0,Cash
123481750,0,Cash
123593715,0,Cash
123593093,0,Credit Card
123653435,0,Credit Card
123665050,0,Cash
123690973,0,Cash
123687014,0,Cash
123542556,0,Cash
123532085,0,Cash
123706780,0,Cash
123511399,1,Cash
123479159,0,Cash
123626992,0,Cash
123662440,0,Cash
123425990,0,Cash
123722536,0,Cash
123673252,0,Cash
123655955,0,Cash
123428632,0,Credit Card
123502507,0,Cash
123592002,0,Cash
123727335,0,Cash
123692960,0,Cash
123705552,0,Cash
123476493,0,Credit Card
123444188,0,Cash
123515837,0,Cash
123579342,0,Cash
123494433,0,Cash
123479058,0,Credit Card
123600246,0,Cash
123616725,0,Cash
123716049,0,Cash
123725713,0,Cash
123633227,0,Cash
123685296,0,Cash
123440643,0,Cash
123532334,0,Credit Card
123425322,0,Cash
123567800,0,Cash
123715702,0,Cash
123590550,0,Credit Card
123543677,0,Cash
123616304,0,Cash
123456638,0,Cash
123449462,0,Cash
123505187,0,Cash
123516450,0,Cash
123552560,0,Cash
123597053,0,Credit Card
123651863,0,Cash
123648915,0,Cash
123673390,0,Cash
123675231,0,Cash
123670918,0,Cash
123454730,0,Cash
123645380,0,Cash
123566239,0,Cash
123563731,0,Cash
123653040,0,Cash
123687511,0,Cash
123428277,0,Cash
123452771,0,Cash
123440261,0,Cash
123486705,0,Cash
123446533,0,Cash
123550430,0,Cash
123496420,1,Cash
123493537,0,Cash
123722989,0,Cash
123480411,0,Cash
123514075,0,Cash
123467178,0,Cash
123460016,0,Cash
123709810,0,Cash
123475510,0,Credit Card
123562453,0,Cash
123478171,0,Cash
123426943,0,Credit Card
123602733,0,Cash
123461013,0,Cash
123585336,0,Cash
123551354,0,Cash
123608664,0,Cash
123723531,0,Cash
123664799,0,Cash
123631678,0,Cash
123563764,0,Cash
123638790,0,Cash
123641256,0,Credit Card
123498879,0,Cash
123560369,0,Cash
123505618,0,Credit Card
123677706,0,Cash
123689959,0,Cash
123686694,0,Cash
123516927,0,Cash
123581473,0,Cash
123526251,0,Credit Card
123633633,0,Cash
123508919,0,Cash
123428892,0,Credit Card
123728220,0,Cash
123644602,1,Cash
123439436,0,Cash
123503021,0,Cash
123507559,0,Cash
123544452,0,Cash
123533928,0,Cash
123569493,0,Credit Card
123564906,0,Cash
123610152,0,Cash
123556748,0,Cash
123707784,0,Cash
123596233,0,Cash
123565917,0,Cash
123606804,0,Cash
123440459,0,Cash
123658696,0,Cash
123529178,0,Cash
123541867,0,Cash
123451856,0,Cash
123537467,0,Cash
123581346,0,Cash
123453650,0,Cash
123590528,0,Cash
123728132,0,Cash
123671924,0,Cash
123495637,0,Cash
123668501,0,Cash
123615363,0,Cash
123438274,0,Cash
123503686,0,Cash
123646291,0,Cash
123598967,0,Cash
123593778,0,Cash
123711756,0,Cash
123518109,0,Cash
123722285,0,Cash
123663392,0,Cash
123513012,0,Cash
123587789,0,Cash
123626327,0,Cash
123610948,1,Cash
123428214,0,Cash
123447604,0,Cash
123451022,0,Cash
123664295,0,Credit Card
123672102,0,Cash
123643855,0,Cash
123546061,0,Cash
123578948,0,Cash
123448572,0,Credit Card
123543196,0,Cash
123433413,0,Cash
123433871,0,Cash
123439407,0,Cash
123519077,0,Cash
123576653,0,Cash
123692105,0,Cash
123686688,0,Cash
123642448,0,Credit Card
123509772,0,Cash
123713935,0,Cash
123672895,0,Cash
123461333,0,Cash
123535592,1,Cash
123607074,0,Cash
123466367,0,Cash
123462027,1,Cash
123686209,0,Cash
123647953,0,Cash
123453124,0,Cash
123426829,0,Cash
123666713,0,Cash
123452574,0,Cash
123711786,0,Cash
123636668,0,Cash
123608760,0,Cash
123573360,0,Cash
123434430,0,Cash
123475705,0,Cash
123683795,0,Cash
123529313,0,Cash
123566749,0,Cash
123441942,0,Cash
123438123,0,Cash
123559154,0,Cash
123579415,0,Cash
123686565,0,Cash
123470006,0,Cash
123653620,0,Cash
123480414,0,Cash
123525799,0,Credit Card
123627072,0,Cash
123548141,0,Cash
123651651,1,Cash
123466227,0,Cash
123521919,0,Cash
123445326,0,Cash
123452868,0,Cash
123726312,0,Cash
123645612,0,Cash
123671504,0,Cash
123527015,0,Cash
123718713,0,Cash
123509981,0,Cash
123558113,0,Cash
123454962,0,Cash
123598525,0,Cash
123555056,0,Credit Card
123446755,0,Cash
123455164,0,Cash
123596943,0,Cash
123721584,0,Cash
123633384,0,Cash
123728280,0,Cash
123553091,0,Cash
123575877,0,Credit Card
123677907,0,Cash
123710139,0,Cash
123522755,0,Cash
123576240,0,Credit Card
123659772,0,Cash
123644908,0,Cash
123591232,0,Cash
123544041,0,Cash
123435799,0,Cash
123459124,0,Cash
123632067,0,Cash
123478805,1,Cash
123720775,0,Cash
123716663,0,Cash
123441995,0,Cash
123448092,0,Cash
123445890,0,Cash
123725138,0,Cash
123596420,0,Cash
123643572,0,Cash
123485829,0,Cash
123494094,0,Cash
123473847,0,Cash
123710001,0,Cash
123710244,0,Credit Card
123508042,0,Cash
123647218,0,Cash
123595991,0,Cash
123707973,1,Cash
123493219,0,Credit Card
123578288,0,Cash
123689803,0,Cash
123566523,0,Cash
123709910,0,Cash
123568390,0,Cash
123627305,0,Cash
123624186,0,Cash
123457075,0,Cash
123503224,1,Cash
123647698,1,Cash
123539749,0,Credit Card
123657076,0,Cash
123615052,0,Cash
123706799,0,Cash
123610975,0,Cash
123608864,1,Cash
123685397,0,Cash
123474276,0,Cash
123464350,0,Cash
123512937,0,Cash
123611537,0,Cash
123519678,1,Cash
123571165,0,Cash
123668463,1,Cash
123599086,0,Cash
123725891,0,Cash
123426613,0,Cash
123493157,0,Cash
123719968,0,Cash
123545367,0,Credit Card
123545979,0,Credit Card
123600323,0,Cash
123510590,1,Cash
123535593,0,Cash
123656956,0,Cash
123432843,0,Cash
123520024,0,Cash
123602101,1,Cash
123584546,0,Cash
123726984,0,Cash
123704045,0,Cash
123507530,0,Cash
123547683,0,Cash
123484435,0,Cash
123716324,0,Cash
123437727,0,Cash
123477642,0,Credit Card
123661014,0,Cash
123459055,0,Cash
123683659,0,Cash
123631655,0,Cash
123534573,0,Cash
123722020,0,Cash
123498697,0,Cash
123713268,1,Cash
123476003,0,Credit Card
123452532,0,Cash
123528437,0,Cash
123636759,0,Cash
123629623,0,Cash
123618496,0,Credit Card
123605642,0,Cash
123657163,0,Cash
123503330,0,Cash
123560514,0,Credit Card
123448026,0,Cash
123601273,0,Cash
123685402,1,Cash
123634208,0,Credit Card
123479776,0,Cash
123512596,0,Cash
123704085,0,Credit Card
123475068,0,Cash
123424612,0,Cash
123590159,0,Cash
123426739,0,Cash
123660932,0,Credit Card
123562780,0,Cash
123463010,0,Cash
123500545,1,Cash
123514101,0,Cash
123458430,0,Cash
123512063,0,Cash
123553642,0,Cash
123634539,0,Cash
123660707,0,Cash
123522025,1,Cash
123657573,0,Cash
123474240,0,Cash
123725950,0,Cash
123464768,0,Cash
123636197,1,Cash
123511828,0,Cash
123445774,0,Cash
123519869,0,Cash
123440277,0,Cash
123481773,0,Cash
123449412,0,Credit Card
123597231,0,Cash
123720389,0,Credit Card
123537406,0,Cash
123441836,0,Cash
123544169,0,Cash
123703234,0,Cash
123615257,0,Cash
123481859,0,Cash
123642005,0,Cash
123493942,0,Cash
123663259,0,Cash
123454336,0,Cash
123511766,0,Credit Card
123552758,1,Credit Card
123438709,0,Cash
123584036,0,Cash
123532794,0,Cash
123484022,0,Cash
123711153,1,Cash
123540331,0,Cash
123424331,0,Cash
123582132,0,Cash
123581406,0,Cash
123577705,0,Cash
123554618,0,Cash
123523421,0,Cash
123644017,0,Cash
123613765,0,Cash
123591741,0,Cash
123531753,0,Cash
123468603,0,Cash
123651033,1,Cash
123541286,0,Credit Card
123560016,0,Cash
123460646,0,Cash
123636214,0,Cash
123530521,0,Cash
123462935,0,Cash
123583290,0,Cash
123504369,0,Cash
123528552,0,Cash
123586591,0,Cash
123605767,0,Credit Card
123679096,0,Cash
123532628,0,Cash
123440616,1,Cash
123434176,1,Cash
123523410,0,Cash
123447491,0,Cash
123425433,0,Cash
123647078,0,Cash
123670020,0,Cash
123514596,0,Cash
123680561,0,Cash
123528310,0,Cash
123494772,0,Cash
123463347,0,Cash
123625920,0,Credit Card
123530891,0,Cash
123424304,0,Cash
123636493,0,Cash
123531553,0,Cash
123498786,1,Cash
123512419,0,Cash
123517847,0,Cash
123593695,0,Cash
123503478,0,Cash
123567843,0,Cash
123523605,0,Cash
123630368,0,Cash
123581732,0,Cash
123625272,0,Cash
123576465,0,Cash
123723715,0,Credit Card
123603281,0,Cash
123713248,0,Cash
123579064,0,Credit Card
123656190,0,Credit Card
123478730,0,Cash
123595804,0,Cash
123708935,0,Cash
123602438,0,Cash
123508845,0,Cash
123599369,0,Cash
123718254,0,Cash
123457483,0,Cash
123515492,0,Cash
123575795,0,Cash
123482771,0,Credit Card
123543512,0,Credit Card
123620997,0,Cash
123634991,0,Cash
123497390,0,Cash
123638685,0,Cash
123590904,0,Cash
123711820,0,Credit Card
123683625,1,Cash
123559864,0,Cash
123548906,0,Cash
123516592,1,Cash
123466887,1,Cash
123678513,1,Cash
123726798,0,Cash
123440870,0,Cash
123479310,0,Credit Card
123657934,0,Cash
123528922,0,Cash
123514961,0,Cash
123533771,0,Cash
123728493,1,Cash
123638745,0,Cash
123728672,0,Cash
123486732,0,Cash
123586008,0,Cash
123448999,0,Cash
123680271,0,Cash
123584820,0,Cash
123536403,0,Cash
123525146,0,Cash
123671051,1,Cash
123712365,0,Cash
123638827,0,Cash
123594764,0,Cash
123517217,0,Cash
123516876,0,Cash
123456952,0,Cash
123504603,0,Cash
123545871,0,Cash
123644267,1,Credit Card
123534483,0,Credit Card
123694195,0,Cash
123714245,0,Cash
123701352,0,Cash
123519225,0,Cash
123446871,0,Cash
123720833,0,Cash
123602804,0,Cash
123649972,0,Cash
123668929,0,Cash
123597370,0,Cash
123519372,0,Cash
123697050,0,Cash
123614561,0,Cash
123429949,0,Cash
123574806,0,Credit Card
123711538,0,Cash
123536500,0,Cash
123622514,0,Cash
123495825,1,Cash
123654796,0,Cash
123433254,0,Cash
123578111,0,Credit Card
123574154,0,Cash
123624838,0,Credit Card
123498171,0,Cash
123605934,0,Cash
123532086,0,Cash
123525920,0,Cash
123542579,0,Cash
123648311,0,Cash
123542939,0,Cash
123473904,0,Credit Card
123575345,0,Cash
123712320,0,Cash
123584494,0,Cash
123478992,1,Cash
123646508,0,Cash
123612123,0,Cash
123698884,0,Credit Card
123631736,0,Cash
123708838,1,Cash
123472357,0,Cash
123583560,0,Cash
123713325,0,Cash
123533571,0,Cash
123608242,0,Cash
123710794,0,Cash
123693320,1,Cash
123521077,1,Cash
123641818,0,Cash
123444684,0,Cash
123558480,0,Cash
123447418,0,Cash
123650476,0,Cash
123683032,0,Cash
123437208,0,Cash
123667697,0,Cash
123495796,0,Cash
123684455,0,Cash
123701981,0,Cash
123639767,0,Cash
123647470,0,Credit Card
123519488,0,Cash
123474157,0,Cash
123599282,0,Cash
123709537,0,Cash
123668651,0,Cash
123511715,0,Cash
123485903,0,Cash
123457753,0,Cash
123680408,0,Cash
123488851,0,Cash
123555013,0,Credit Card
123466689,0,Cash
123429088,0,Cash
123505839,0,Cash
123511249,0,Cash
123457624,0,Cash
123614939,1,Cash
123478596,0,Cash
123642891,0,Cash
123610884,0,Cash
123500930,0,Cash
123689624,0,Cash
123433221,1,Cash
123544055,1,Cash
123525705,0,Cash
123642470,0,Cash
123672544,0,Credit Card
123471809,0,Cash
123444673,0,Cash
123559898,0,Credit Card
123474874,0,Cash
123638430,0,Cash
123706431,0,Cash
123521232,0,Cash
123536726,0,Cash
123722772,0,Cash
123530773,0,Cash
123531389,0,Cash
123498194,1,Cash
123699222,0,Cash
123603054,1,Cash
123652956,0,Cash
123484195,0,Cash
123451095,0,Cash
123611409,0,Cash
123517951,0,Cash
123577238,0,Cash
123428669,0,Cash
123706621,0,Cash
123606030,1,Cash
123462476,0,Cash
123609703,0,Cash
123536853,0,Cash
123614630,0,Cash
123674452,0,Cash
123578946,0,Cash
123617938,0,Cash
123524828,0,Cash
123556186,0,Cash
123704636,0,Cash
123438273,0,Cash
123722565,0,Cash
123646256,0,Cash
123504764,1,Cash
123495620,0,Credit Card
123583321,0,Cash
123450489,0,Cash
123679449,0,Cash
123571614,0,Cash
123677766,0,Cash
123598636,0,Cash
123653208,0,Cash
123674737,0,Cash
123614081,0,Cash
123576277,0,Cash
123704302,0,Cash
123722209,0,Cash
123586131,0,Cash
123466027,0,Cash
123461021,0,Cash
123549076,0,Cash
123700699,1,Cash
123588782,0,Cash
123492289,0,Cash
123604387,0,Cash
123568489,0,Cash
123431157,0,Cash
123445691,0,Cash
123600827,0,Credit Card
123666264,0,Cash
123634843,0,Cash
123604348,0,Cash
123688787,0,Cash
123465322,0,Cash
123443297,0,Cash
123684162,0,Cash
123690170,0,Cash
123498172,0,Cash
123686347,0,Cash
123606286,0,Cash
123479363,0,Cash
123560313,0,Cash
123628482,0,Credit Card
123726209,0,Cash
123610767,0,Cash
123432777,0,Cash
123687530,0,Cash
123622963,0,Cash
123570219,0,Cash
123599525,0,Cash
123627750,0,Cash
123491506,0,Cash
123541900,0,Cash
123603337,0,Cash
123507104,0,Cash
123574309,0,Cash
123669016,0,Cash
123571656,0,Cash
123487843,0,Cash
123709526,0,Cash
123519404,0,Credit Card
123459951,0,Cash
123624812,0,Cash
123441135,0,Cash
123494469,0,Cash
123452495,0,Cash
123712702,0,Cash
123597331,0,Cash
123496462,0,Credit Card
123690218,0,Cash
123455009,0,Cash
123471799,0,Cash
123485308,1,Cash
123565844,0,Cash
123710650,0,Cash
123526708,0,Credit Card
123481435,0,Cash
123529724,0,Cash
123681132,0,Cash
123636703,0,Cash
123654854,0,Credit Card
123496626,0,Cash
123649919,0,Cash
123516313,0,Cash
123607364,0,Cash
123492626,1,Cash
123652810,0,Cash
123541292,0,Cash
123486115,1,Cash
123626894,0,Cash
123602556,0,Cash
123691205,0,Cash
123569879,0,Cash
123530703,0,Cash
123512257,0,Cash
123629430,0,Cash
123539126,1,Cash
123466982,0,Cash
123624596,0,Cash
123586699,0,Cash
123469905,0,Cash
123439633,0,Cash
123473876,0,Cash
123602653,0,Cash
123645278,0,Cash
123608637,0,Credit Card
123660447,0,Cash
123452897,0,Cash
123495958,0,Cash
123579825,0,Cash
123683931,0,Cash
123518557,1,Cash
123508186,1,Cash
123580584,0,Cash
123489039,0,Cash
123569158,0,Cash
123544345,0,Cash
123577107,1,Cash
123527289,0,Cash
123498899,0,Cash
123596246,0,Cash
123476191,0,Credit Card
123495565,0,Cash
123474944,0,Cash
123541394,1,Cash
123624796,1,Cash
123621796,0,Cash
123488452,0,Cash
123551939,0,Cash
123691191,0,Cash
123477546,1,Cash
123694255,0,Cash
123680894,0,Cash
123675977,0,Cash
123652384,1,Cash
123693824,0,Cash
