APPLICATION_NUMBER,TARGET
123618147,0.2070321
123686699,0.24144307
123549957,0.15412745
123426473,0.3473092
123464031,0.3137666
123720845,0.36115506
123516109,0.6015743
123724096,0.36115506
123450264,0.29609483
123682563,0.2095607
123678476,0.23065747
123549340,0.19138612
123442773,0.56649494
123638700,0.2668432
123482785,0.56574875
123519914,0.70248383
123697072,0.049927745
123619037,0.2521205
123557504,0.15156898
123563336,0.16743189
123490257,0.23273408
123553903,0.08225218
123565806,0.13150404
123560822,0.07984456
123454583,0.3716333
123636462,0.22283876
123600547,0.4102853
123615396,0.36391217
123600384,0.14673209
123458915,0.33306023
123627267,0.36391217
123524467,0.29584095
123693075,0.4819875
123499684,0.708374
123517281,0.16139156
123636145,0.19988711
123495437,0.34786537
123676659,0.29995844
123603644,0.2521205
123610726,0.13278525
123715217,0.047810625
123448788,0.17499764
123442112,0.24668957
123595280,0.24109654
123430790,0.3473092
123511279,0.5069891
123472756,0.17820375
123448348,0.19836007
123642367,0.34939557
123605564,0.6166459
123455568,0.3716333
123537605,0.20979047
123560485,0.2521205
123716844,0.17498666
123537956,0.4261789
123581600,0.19290441
123461562,0.10797351
123674822,0.3560229
123704929,0.56033766
123470153,0.22693002
123607780,0.2521205
123717316,0.45668748
123607274,0.08999904
123567553,0.21145953
123448943,0.36570254
123513896,0.04922449
123531748,0.14847845
123554732,0.36391217
123663906,0.3857646
123536132,0.3560131
123554475,0.17748669
123521838,0.5700423
123504093,0.4360372
123435737,0.21736887
123500760,0.08180573
123466279,0.69530064
123531150,0.57591486
123669365,0.27494222
123691792,0.06818023
123536870,0.36391217
123678272,0.077286154
123600332,0.30439585
123631620,0.47007328
123705438,0.24708153
123444070,0.12009158
123518545,0.3801239
123588415,0.30678838
123630537,0.102613136
123624652,0.15796024
123672852,0.21159142
123425586,0.24106586
123514939,0.29048797
123516852,0.1851284
123513475,0.36391217
123553369,0.07379238
123614903,0.40539435
123653554,0.31888047
123627510,0.15855427
123425408,0.2040979
123500898,0.36391217
123504887,0.3340881
123581333,0.7357378
123639572,0.81692225
123441218,0.4384231
123514456,0.07306939
123681362,0.3560229
123451208,0.36570254
123614384,0.29274082
123576085,0.2697988
123594946,0.35004926
123444131,0.35440934
123659718,0.6707303
123527970,0.18306606
123488265,0.28836846
123600561,0.36391217
123582261,0.19633034
123444693,0.63519466
123635147,0.36248308
123467559,0.57114905
123664756,0.08827001
123526885,0.37822717
123468615,0.36391217
123692129,0.4877058
123578871,0.05302423
123485460,0.62326896
123602542,0.2570162
123505391,0.5681021
123549058,0.36391217
123546766,0.2521205
123703124,0.2346719
123542009,0.52653176
123431816,0.46812484
123499121,0.40307057
123553663,0.2622987
123432223,0.66211027
123568373,0.4081108
123713440,0.7518799
123653961,0.19448169
123693531,0.17330168
123658002,0.0355042
123530924,0.25557217
123492045,0.1699232
123576070,0.25146955
123544877,0.36391217
123726654,0.32287785
123711254,0.10078937
123490022,0.28630373
123677264,0.13412529
123721062,0.2095378
123483850,0.57791317
123487379,0.57652164
123696802,0.061579503
123540507,0.29265234
123551788,0.18668248
123677110,0.35849002
123640558,0.2751479
123614162,0.09457633
123445878,0.19785364
123667551,0.35301548
123704071,0.35421893
123712065,0.09606471
123508664,0.14495972
123462802,0.07764754
123577571,0.26203766
123447275,0.26177454
123504572,0.3729538
123462471,0.5766022
123703537,0.048850935
123696159,0.6183504
123590082,0.09812562
123528056,0.36391217
123659835,0.35998404
123684496,0.26429844
123700449,0.24280737
123694323,0.67235005
123521258,0.36391217
123433150,0.37981293
123724214,0.056233943
123495629,0.2804471
123558054,0.28055477
123589296,0.426174
123696432,0.16003832
123714405,0.36678863
123546294,0.3891
123437609,0.08424685
123431047,0.076565064
123530311,0.36391217
123483462,0.51021135
123655708,0.12936495
123660874,0.5223537
123562716,0.2565204
123439809,0.3626315
123569489,0.42668837
123445979,0.15350887
123606086,0.40758836
123465599,0.19099508
123714881,0.229249
123535026,0.103366785
123481849,0.047681563
123628726,0.21311039
123711783,0.16757447
123567247,0.36391217
123512646,0.36391217
123601201,0.1688708
123551615,0.23591158
123459973,0.6232897
123428349,0.3473092
123568699,0.36391217
123440161,0.2457275
123459783,0.7273077
123477186,0.25729927
123667395,0.08437788
123511913,0.23329747
123478489,0.057790875
123501243,0.08546593
123608546,0.2521205
123488467,0.61486816
123554906,0.36391217
123528907,0.7049614
123597328,0.2394745
123489339,0.24933913
123655887,0.23667836
123672339,0.60162294
123697527,0.364021
123460210,0.50157267
123714934,0.279109
123708210,0.17608808
123681054,0.10057216
123652031,0.23397107
123620931,0.1492497
123494454,0.1603356
123575534,0.4351397
123638619,0.49712119
123438147,0.3488657
123462682,0.54515594
123526997,0.2758633
123484518,0.3283183
123534770,0.65877634
123546992,0.36391217
123596391,0.36391217
123701836,0.55109286
123702887,0.34482378
123426692,0.39132226
123500549,0.29650608
123528178,0.4527575
123694726,0.1960603
123611713,0.22843783
123661436,0.6095386
123534670,0.42067325
123572103,0.36391217
123607788,0.054650582
123622885,0.240143
123535700,0.49242166
123446066,0.06466612
123729712,0.5490353
123560828,0.5158655
123552142,0.05396183
123601416,0.14165862
123611742,0.27443418
123655163,0.14127712
123469115,0.2521205
123530840,0.54787827
123454268,0.6791266
123695440,0.364021
123693965,0.20990495
123586801,0.20424701
123496614,0.36391217
123586749,0.16285464
123553305,0.08712746
123601209,0.36391217
123486004,0.1296011
123719037,0.32539734
123480822,0.36391217
123629338,0.1183586
123460789,0.25313586
123552215,0.2954308
123547142,0.09404659
123677380,0.22917014
123638054,0.09864729
123520369,0.22049303
123616399,0.36391217
123700586,0.17449662
123466609,0.34392765
123548124,0.40473923
123474476,0.17858897
123571800,0.4096132
123553595,0.29891723
123429569,0.12549363
123470872,0.36391217
123595598,0.17864898
123520073,0.17268005
123453522,0.2515269
123651371,0.42531762
123525566,0.35862273
123625718,0.06671142
123543968,0.36391217
123427907,0.109348394
123425253,0.16644372
123561533,0.36391217
123562641,0.5530814
123568595,0.2528748
123468946,0.6742354
123554209,0.2521205
123438792,0.13574539
123432628,0.25458372
123716530,0.61897415
123637457,0.36248308
123540573,0.18703543
123603785,0.7638741
123700681,0.7214811
123563307,0.15944442
123709165,0.2064526
123555904,0.5070099
123569308,0.21968637
123724913,0.26389197
123658555,0.20342542
123452782,0.3716333
123576985,0.3109562
123478240,0.24268205
123494688,0.34506246
123572065,0.077417634
123609179,0.36391217
123686801,0.47882146
123643491,0.25734028
123576896,0.19234878
123515993,0.64004314
123674434,0.3560229
123482496,0.36391217
123587970,0.17725125
123668380,0.6238339
123578869,0.13338174
123729656,0.10710943
123710069,0.32186946
123517588,0.09893189
123516012,0.18702918
123472813,0.1964628
123626250,0.12322763
123458172,0.3565242
123506450,0.17496045
123695603,0.10813822
123613290,0.59818345
123633293,0.15108849
123454478,0.34140897
123716549,0.36115506
123704264,0.35421893
123445601,0.1444966
123684690,0.22981969
123545013,0.19756581
123654989,0.14550577
123701345,0.3496156
123545657,0.36391217
123487414,0.31782207
123597727,0.53783745
123624257,0.32205445
123631316,0.2512667
123652063,0.15795662
123464076,0.3648208
123504473,0.36391217
123460733,0.244899
123713993,0.3598209
123468913,0.53925294
123635802,0.29572326
123521995,0.04076592
123533046,0.23753524
123548541,0.0345768
123638244,0.3833148
123509572,0.110939115
123481498,0.23267175
123528363,0.36391217
123571061,0.6787556
123482374,0.22308277
123684177,0.29660293
123478622,0.33957633
123545431,0.5140528
123588111,0.36391217
123601190,0.57290584
123533057,0.08010209
123509190,0.1135974
123557040,0.36391217
123580592,0.23393887
123704009,0.46643263
123560889,0.36391217
123586382,0.40967318
123487688,0.6112292
123613275,0.36391217
123657217,0.16206123
123506147,0.2521205
123635924,0.12790771
123711767,0.5178113
123639731,0.22936389
123531309,0.23746613
123561869,0.25046155
123697237,0.2522092
123606175,0.23223017
123659921,0.22730346
123628254,0.13076085
123619220,0.19712928
123458079,0.41752905
123468695,0.3095446
123487350,0.22181132
123555883,0.29614812
123633492,0.36391217
123613798,0.1929788
123693950,0.364021
123432685,0.24622847
123484160,0.1777898
123608434,0.8401787
123701070,0.3602572
123701579,0.70531684
123441744,0.2994075
123466157,0.3694122
123534133,0.36391217
123636116,0.36248308
123628169,0.36391217
123538644,0.10753914
123614700,0.62875575
123569916,0.25029737
123563201,0.20493777
123599298,0.34279487
123701057,0.08254942
123471076,0.506542
123515373,0.36391217
123498957,0.21040326
123454001,0.16375081
123677003,0.017851189
123482033,0.36391217
123668079,0.62636954
123565648,0.06491007
123650211,0.44843212
123572688,0.2521205
123455201,0.57663006
123571851,0.36391217
123462395,0.10275792
123519394,0.45535025
123446402,0.34294122
123480280,0.37552285
123580799,0.22952892
123568956,0.14569409
123650572,0.17838995
123575440,0.26794222
123565597,0.10385771
123650514,0.36248308
123718671,0.32089904
123484667,0.18016446
123659618,0.6396701
123434191,0.2387039
123596820,0.45871183
123458759,0.36391217
123518287,0.11715255
123572916,0.04581752
123484307,0.3989043
123451347,0.30983678
123683836,0.13131772
123579833,0.22698292
123663327,0.16085204
123635907,0.36248308
123505392,0.36391217
123682998,0.14372736
123458199,0.029681075
123524195,0.44688594
123674723,0.14691783
123448501,0.36570254
123457202,0.43177724
123539698,0.40250129
123503403,0.13312413
123471384,0.14228892
123609054,0.30135036
123623773,0.11783273
123708381,0.39548653
123454120,0.75850683
123437883,0.50892824
123612091,0.34252265
123602728,0.16456987
123592255,0.07616478
123656463,0.17173213
123429516,0.21203525
123470954,0.36391217
123638719,0.36248308
123705547,0.073566236
123688654,0.18933232
123638968,0.049002547
123573153,0.2521205
123453258,0.39769223
123666464,0.32432052
123665455,0.15162532
123529668,0.15794158
123711720,0.7078919
123557417,0.14371999
123604772,0.22531183
123544890,0.40842876
123560507,0.094167165
123676488,0.22462979
123575020,0.36391217
123535190,0.36391217
123441555,0.22037227
123540433,0.08133104
123562968,0.19729693
123589519,0.19598253
123544194,0.36391217
123479151,0.21153708
123425904,0.2031659
123606386,0.30627182
123672047,0.32516897
123724187,0.36115506
123686392,0.15958212
123474159,0.35908443
123653745,0.13611063
123482547,0.14855076
123610747,0.5660575
123709414,0.26584163
123596060,0.086118035
123628159,0.07904947
123477641,0.2892735
123698133,0.08749763
123726041,0.36352313
123581459,0.19161989
123464569,0.05647533
123720014,0.19125544
123695804,0.59345126
123678472,0.38314593
123536010,0.1737385
123508143,0.12420654
123585936,0.36391217
123654414,0.11389156
123476543,0.109902956
123498121,0.20648332
123466331,0.40855667
123512380,0.3208922
123562957,0.24573135
123460237,0.15682907
123662741,0.08893223
123682558,0.48189375
123482353,0.10847066
123520978,0.1826164
123559870,0.52614784
123710123,0.3048577
123473335,0.2742814
123521025,0.5268684
123664189,0.35998404
123642029,0.2509572
123602950,0.38897768
123699742,0.24759115
123610079,0.15481287
123549746,0.36391217
123726216,0.5325565
123472484,0.36224952
123662920,0.3463838
123624751,0.60763276
123515326,0.36391217
123648225,0.42499802
123433114,0.3473092
123429836,0.3473092
123548068,0.3112537
123553972,0.44845793
123714822,0.3598209
123630733,0.12130292
123709764,0.42556363
123549413,0.3117647
123694830,0.43944058
123595514,0.43055388
123552789,0.22304314
123472807,0.11903491
123648870,0.20593016
123566752,0.043193284
123550600,0.22150967
123642158,0.065692745
123702115,0.71688974
123549123,0.36391217
123507029,0.36391217
123615352,0.27886096
123692967,0.36002517
123499664,0.18772542
123544998,0.36391217
123546047,0.19746222
123638951,0.07351708
123530765,0.10382764
123463640,0.56229305
123524919,0.1565716
123483151,0.18265083
123660488,0.19517642
123513193,0.36391217
123691815,0.41792053
123424429,0.06682712
123579970,0.3493878
123610036,0.36391217
123674029,0.11350463
123703236,0.49265417
123635724,0.8583251
123460309,0.33214295
123605793,0.51080656
123495997,0.36391217
123648439,0.068328716
123720243,0.13160779
123570228,0.18154354
123649145,0.7037157
123512948,0.4846124
123540430,0.6921637
123507563,0.18271357
123542660,0.37742585
123519351,0.36391217
123481100,0.724624
123621786,0.36391217
123623348,0.5089877
123497623,0.38780576
123619430,0.36391217
123595558,0.10315505
123728698,0.41081494
123647673,0.10340873
123468576,0.18972014
123456899,0.3716333
123564135,0.400705
123714941,0.44324887
123500637,0.19124307
123515903,0.20894374
123513230,0.44286954
123433878,0.11713928
123656701,0.14186347
123701046,0.54901975
123505114,0.36391217
123490410,0.24366459
123441080,0.1289234
123466629,0.056030102
123572029,0.7117255
123552509,0.06072946
123511987,0.052897118
123441910,0.3630802
123646728,0.7084043
123518546,0.2882436
123629364,0.36391217
123668522,0.35865077
123660719,0.18265189
123701944,0.39618787
123488582,0.28653985
123720587,0.5999955
123597668,0.10872611
123508939,0.44207546
123695210,0.43862396
123583777,0.14756617
123685091,0.35072047
123455658,0.3716333
123459154,0.36391217
123672697,0.5742194
123663913,0.230848
123542473,0.4559479
123498862,0.36391217
123662892,0.46803185
123715583,0.29204342
123698404,0.45000738
123601648,0.22980917
123680311,0.3974887
123498229,0.100575395
123476687,0.2745713
123673946,0.23425233
123438774,0.15274182
123615599,0.44428682
123632642,0.48820457
123425910,0.17129374
123566454,0.43986827
123522635,0.17927125
123543648,0.07580994
123444362,0.36570254
123580839,0.21732464
123590122,0.21901086
123701996,0.3329739
123635086,0.26485077
123595267,0.80414087
123548377,0.6728097
123605374,0.36391217
123679253,0.27265078
123561452,0.15392113
123521848,0.36391217
123502766,0.44632316
123588758,0.2808242
123523310,0.0791138
123559911,0.2006206
123511359,0.2928323
123609620,0.43260348
123516472,0.36391217
123575568,0.05902766
123575921,0.19337282
123571494,0.22051817
123526165,0.1014032
123597553,0.21261173
123640883,0.45772895
123425918,0.25438488
123608357,0.33431813
123440186,0.3626315
123632821,0.22427365
123704837,0.13468072
123604510,0.13262111
123439185,0.6562146
123727096,0.061360788
123469674,0.29222575
123515997,0.2521205
123433021,0.100300424
123606226,0.27553636
123595542,0.3796462
123620544,0.2719448
123591943,0.2835595
123634196,0.18987599
123453592,0.21003567
123498599,0.36391217
123447821,0.23982197
123548850,0.3311546
123593940,0.36391217
123703998,0.06983325
123728390,0.19367094
123583179,0.20659375
123476103,0.33065435
123599607,0.2541918
123477725,0.5264236
123695218,0.118522204
123686100,0.11399937
123529561,0.3366683
123538369,0.25305033
123560570,0.36391217
123538203,0.05232104
123694860,0.51686776
123435544,0.50055546
123495631,0.11540321
123700533,0.07550758
123675835,0.10247852
123696509,0.55064625
123656990,0.46279156
123641347,0.36248308
123500354,0.15375094
123634464,0.27981892
123669727,0.3576542
123492995,0.44951755
123664701,0.35998404
123562628,0.283219
123711906,0.36973578
123454222,0.16409871
123449855,0.36570254
123574565,0.3233638
123464043,0.11733394
123719901,0.54538447
123605651,0.18706293
123428769,0.2573659
123436065,0.26210895
123523062,0.36391217
123582965,0.2657073
123586443,0.14086723
123469665,0.2521205
123486402,0.051481225
123497903,0.09588698
123594832,0.07674007
123541367,0.084789485
123613346,0.36391217
123500520,0.27359784
123478788,0.17329188
123475436,0.54862076
123615329,0.46551818
123533692,0.5446441
123706652,0.10790833
123646406,0.2153257
123603402,0.0823365
123490360,0.21346399
123670254,0.6302005
123661692,0.20000122
123581513,0.59107214
123558227,0.36391217
123695511,0.364021
123675786,0.3078643
